sim_idx,baseline_h14,scenario_h14,delta_pct_vs_baseline
522,242.45791598123446,279.7200079864141,-7.189097138944304
523,248.83946830922636,283.2744072281497,-6.0097499584231455
524,283.1714243372441,318.5000276946039,5.678086256322297
525,366.13269020120083,400.5752755081885,32.910596032647106
526,334.91128578396973,368.2577482589737,22.18766311187415
527,275.3760873302107,311.25653501109656,3.2747004539866333
528,328.49344727867197,363.63351507404434,20.65334577782704
529,297.9592609963509,332.55511736653096,10.341555171667133
530,347.2403227479459,381.3939206661837,26.546235921978106
531,294.2749245394817,331.1919008889112,9.88924089857051
532,309.8421102759845,345.2951402521876,14.568685847802868
533,289.0688100085661,322.9579863076729,7.157233803809324
534,261.9123686905608,297.51302751111797,-1.2853857147963175
535,311.3809809359826,345.7506500697291,14.719823686430967
536,344.699436212413,381.4237477477056,26.55613252674973
537,325.48650468879896,361.848171731405,20.06097010638283
538,292.04631828608797,323.87311472313274,7.460872771518632
539,356.2525761608418,391.25142089505096,29.81694759820067
540,335.26912166944714,370.8981487903209,23.063746160037955
541,305.950227359375,339.2445586362677,12.561107102719657
542,371.07584587731765,407.0102107823393,35.045703052504614
543,303.327682677749,338.90441264349096,12.448246900400084
544,296.1450587887272,331.7806839936814,10.084598720617013
545,338.7476581215901,373.78507327152363,24.02162568221045
546,278.69832941211376,312.1855976402399,3.5829627840429374
547,306.93827168062734,341.7433253742549,13.390196157382594
548,301.89933313470493,336.24607930833093,11.566213760483162
549,288.40351945488607,320.7167514667775,6.413593652343076
550,343.40578846901195,377.2047794096845,25.15628178524337
551,293.94272411661564,328.66180440462534,9.04975665601479
552,327.8748939924348,364.0715490289714,20.79868513747182
553,297.3741003907985,330.732179097482,9.73670552995462
554,335.6045456698299,369.76208735979117,22.68680177256959
555,282.79623952606863,317.764359818454,5.433992169943387
556,290.70435674286597,326.80118271514317,8.432403681778885
557,294.90603928659925,330.9570600322643,9.81132086671092
558,300.42830353581604,336.6179202716496,11.689590331843789
559,276.84701114424394,314.3549794999046,4.302762166630017
560,326.2680237812229,359.9769693070474,19.4401064517212
561,197.3632646051692,232.56322320007934,-22.83568532385812
562,338.14145505085855,371.72974019741923,23.3396676068443
563,305.720687399682,340.10477787483256,12.84652724396866
564,290.002957591096,327.1882211914761,8.560822777320203
565,249.76405598097955,285.63934787762287,-5.225064306258153
566,329.94467629622886,362.73994448278916,20.35685968109953
567,318.46057210374346,353.50718240599537,17.293435686452113
568,320.9760545274,353.77386059756145,17.38191932375347
569,284.58697741356684,319.9208043515754,6.149498956638828
570,328.82208617781185,365.7530890979068,21.356618955357735
571,308.42248948470194,342.09855648243877,13.508061590435497
572,282.6173217257262,318.6975873569062,5.7436364139931495
573,278.6502329943674,314.3039141667456,4.285818724830829
574,258.403476728668,291.4541031716384,-3.2957325697171753
575,223.87099941440937,258.3528064725721,-14.278719645354743
576,288.9267786595094,325.9210623914408,8.140380374410931
577,344.32077196969726,378.6346042147461,25.630696654762993
578,319.72044839565064,354.9590534960627,17.775165497905434
579,339.53837806899105,374.1584276024331,24.14550438787843
580,318.30987357930206,351.7371260025258,16.706132210724416
581,308.2602196739895,343.0165792129533,13.812660889854083
582,298.572398624722,335.40142038231437,11.28595652004631
583,264.38333067625297,297.5464179737474,-1.2743067826673866
584,306.08932566888933,341.47510217434683,13.301199887394798
585,262.65292854597476,296.7715538710401,-1.531406149582812
586,225.25959136331545,259.20560873228743,-13.995760452496539
587,302.9971636773038,338.5429641232321,12.328318534372553
588,272.1572011713877,307.3783542137878,1.987922779955838
589,338.7079305243638,373.0571404869295,23.780098093795583
590,279.79149035085965,315.9544099108584,4.833452057469937
591,325.6775381985455,356.8494006026889,18.402381344743535
592,315.0729204849974,352.29078521229565,16.88983594899462
593,330.32977686321544,365.70135419370524,21.339453350355285
594,303.02013399725473,336.732391411077,11.72757177578221
595,301.6365801414164,337.84796642022576,12.097718782975758
596,345.91496530534505,381.5231374059113,26.589109945775018
597,319.2979943418138,352.47848817727777,16.95211566139379
598,248.87905274062842,284.8842818962352,-5.475594670377333
599,323.78341875113887,358.8329692039733,19.060528018259244
600,338.1690809642368,372.7468632978455,23.67714833963472
601,258.5088115960666,295.10677677653086,-2.0837780242872945
602,283.2781490209615,318.44520025772584,5.659894551142395
603,292.10336485327696,325.94795385492534,8.149302943172543
604,292.582885432199,327.3558826770289,8.616452740872674
605,273.1308347216591,307.7388216832754,2.10752563402413
606,258.43648243914174,293.09683504525503,-2.750675283874401
607,260.2761408140864,293.95330984270623,-2.466497545566005
608,242.25639308934228,279.42700596300705,-7.286315005225235
609,339.2615001131073,375.93582454548965,24.735243449503116
610,306.2032974471102,340.8639610613663,13.098423693873496
611,327.133838568662,363.3546937095454,20.560833044246134
612,276.1256914391821,311.17829184416723,3.2487394259654563
613,316.2120810181329,350.48312423579745,16.29005530225717
614,318.17356398624673,353.63659045061553,17.33637318507847
615,327.43997871342174,362.5843544955823,20.305235032248852
616,320.4917418629819,356.9718150746869,18.442998380868982
617,358.87504271994067,392.996375187085,30.395922210924187
618,334.1747870379209,368.09492694638675,22.133639114323884
619,314.7890209949608,349.79192771734233,16.060716781233843
620,283.5901668133922,317.71043179918604,5.416098890896963
621,315.5678446820563,351.52298190847597,16.635079350207924
622,345.60373018367153,382.95435121619994,27.063985686256732
623,345.67959320070895,381.25849908785347,26.501303137075894
624,335.2796879999262,368.4166832097733,22.2403976173036
625,317.4050355905048,352.1381867933972,16.839203900414734
626,304.77761522695846,340.59069170551555,13.007753112875948
627,284.9257423611419,322.31425308368847,6.943643570669633
628,270.14705996712877,305.11789252734786,1.2379031745956584
629,295.64602992126146,330.92075650320635,9.79927538118
630,311.80826483772825,346.41577865645667,14.940512885953236
631,313.56971893146914,351.543665782718,16.64194224520384
632,257.0212923682677,293.21082270877304,-2.712854256904311
633,316.6021922715419,351.52635261580764,16.63619774854126
634,358.16034579343324,394.1897711582923,30.791890158858298
635,329.082153211984,363.655908880497,20.660776027133586
636,363.3871524977561,399.5447009208758,32.56865210592308
637,218.945735446777,255.8855017556158,-15.097369623461354
638,338.09374058782345,372.0761596715511,23.454609345886418
639,279.38301238556033,315.1013462914069,4.550406145634215
640,336.81903202794604,370.0477581248442,22.78158713246015
641,303.51916186905885,335.63832107421126,11.36456000380006
642,299.23538118879134,336.17601235910894,11.542965595774369
643,354.9101441996445,391.32375291038505,29.840947310260034
644,340.1194323033766,373.1452885556635,23.809345561302667
645,321.76973466292964,355.5153531799729,17.959745343647228
646,307.9784905280016,342.58425786619557,13.669216969601376
647,247.0787574683282,281.13779147911976,-6.7186775684361235
648,277.656782233063,311.32702706262285,3.2980896673424422
649,274.51309896794527,309.0263736014881,2.534734459270594
650,349.9247195471849,386.46512207853,28.228857001028622
651,282.8896243948107,320.1397187805675,6.222134610950176
652,308.5143630720965,344.4251405284834,14.28002054843044
653,353.59934798833007,386.2997839172199,28.17399791483368
654,322.0696087611328,357.55179884379606,18.635436589502216
655,294.34417254045513,330.36642982263413,9.615350176564752
656,270.1149753754339,304.4583564614531,1.0190695695712535
657,311.45341954585086,347.1589858638102,15.187108517148392
658,317.4028382688115,353.5880556306622,17.320269365789702
659,321.1932582642211,356.71200246969147,18.356792740386233
660,329.21789662646177,364.61287369785316,20.978296283708882
661,299.94909061013374,335.6164514153539,11.357303666298755
662,299.5200114194865,334.71544508811877,11.058350397577716
663,292.61349385499716,327.7514411550119,8.747698766997951
664,375.264600751222,410.70348358331046,36.27112838277617
665,325.3194968272772,360.4771055843022,19.60605131844607
666,268.2861764382925,304.6747685898281,1.090874962289324
667,340.64440009458974,375.65173121810494,24.640981482326794
668,302.15649683823835,336.5460733686845,11.665751579728907
669,270.007413007082,304.9066292135354,1.1678061549455403
670,369.4994406941299,404.77310303051996,34.303432266305066
671,308.8516087220334,345.4893773497426,14.633133580816182
672,311.3534837590402,347.2057799782978,15.202634771582044
673,336.1763849699013,371.09199845129416,23.12806534186464
674,278.58965638973865,313.9760602688446,4.177037030987233
675,315.37229264899264,351.28961537146677,16.55764849657219
676,278.3636883072144,312.7663516004691,3.7756565415506995
677,279.228538651257,313.1471542613507,3.9020065978900074
678,284.4755803313442,320.6523103717685,6.392212142124366
679,358.70400277029273,392.3693214029474,30.18786620425097
680,285.67305693165025,321.81125792828976,6.776750130177674
681,334.7041163555682,369.528650167724,22.609347475635072
682,265.49113174797714,301.39090556839074,0.0012915103024420515
683,300.288207241646,334.22841854341306,10.896755330936529
684,239.5913653821599,273.5066280701986,-9.250692246115616
685,293.40490930412966,327.80418170259657,8.765198043771024
686,304.613931407497,338.7939667553784,12.411601032030466
687,299.7687546724374,334.3647200427985,10.941980073028969
688,304.00110041062914,338.46561611522213,12.302654519454261
689,257.8872698083452,293.176199318018,-2.7243422737223337
690,240.3910738147986,275.34991763270716,-8.639090059478004
691,245.69244219696856,282.5709183679835,-6.24316706982224
692,341.68424137838974,377.54986200764597,25.27077994970789
693,280.55966740183567,316.93177350603236,5.15774061424715
694,279.5628072912339,315.51036183417204,4.686117216434986
695,286.0830986056592,321.10227112078155,6.541508803698767
696,289.51153670603696,325.71872319498834,8.073244370654477
697,245.56164136457957,282.4427937398948,-6.285678731741778
698,298.1901616375333,332.7621761098881,10.410257117783143
699,307.29564825791624,342.5565284689381,13.660016375000419
700,299.56595623289604,334.39034142407246,10.950481229402085
701,284.84813930440015,319.3709171571187,5.967046770409316
702,356.89903025371507,393.2591262863916,30.483102841762605
703,294.5868464169697,330.45103677936135,9.643422705586561
704,318.5594724368441,352.45946513033476,16.9458038277332
705,312.5174499606745,349.42169966229125,15.937875371707456
706,350.829919122932,386.2438072657204,28.15542490104678
707,341.35616937416756,375.9313180493286,24.733748197231176
708,291.8626232723832,327.33461207571116,8.60939517024372
709,269.80119969622535,305.6028939333875,1.3988263016449338
710,315.7685297827942,349.43292328882353,15.941599363134937
711,331.15255705648684,364.5162775578578,20.94624575207048
712,226.75400727459015,261.1186428200455,-13.361017081198522
713,298.2373938727529,332.3079248562961,10.259536869792555
714,358.01393840161165,394.3060088810927,30.830457753923373
715,290.1816667414881,324.92300480328305,7.809225565246384
716,347.34549500166673,382.52841633701286,26.922660791473774
717,262.869210696597,298.12662212671376,-1.0817954508245913
718,276.18519034625814,311.6584896293456,3.4080687149752236
719,317.31371944788435,352.0957468528738,16.82512235785472
720,303.9179512305073,339.8528599257772,12.762941044800991
721,316.5462830838812,351.399926152242,16.594249536421856
722,275.52516938966295,310.2927513535949,2.9549177110238753
723,347.764920721778,382.31513819396133,26.85189525289241
724,296.59607378835835,332.72625837582694,10.398339638762113
725,301.5055725289096,337.917014114854,12.120628759723765
726,307.7588062973099,342.6402077504417,13.687781102032348
727,256.04232181835744,291.17234276756,-3.3892204745733845
728,284.6377081856105,320.0317663297803,6.186316063339847
729,316.64889628029835,350.83858163263454,16.407995817726817
730,377.5611209073854,413.15925885636784,37.08595289946709
731,304.22120221303726,338.1183107642321,12.187418847090678
732,352.70751744513865,388.701367133375,28.97084154497594
733,289.1216219315421,324.1765846085983,7.561563867103647
734,323.7769146436306,359.3977216091456,19.247912470999363
735,267.0599748334726,303.11540096764935,0.5734778767231895
736,345.05492974032626,379.9263984216941,26.059313068442446
737,297.1922781042035,333.65127805760847,10.705260521713608
738,276.4626165292335,311.40202236231335,3.3229730552871066
739,243.8730081722591,277.95856894726205,-7.773541379223145
740,363.5028537391013,398.96461238389196,32.37617913538236
741,280.869350111009,314.57239635498775,4.374900926966606
742,221.10725177444675,255.45313081775134,-15.240829998008568
743,298.54862915867886,331.2945725772294,9.923307292889874
744,316.20402636327617,349.8276561004138,16.072571433729017
745,350.5660355907716,383.5969112930472,27.277186669997437
746,354.461076343685,391.80518037240324,30.000684605184553
747,319.26759904071685,353.0637340315129,17.146299826188656
748,294.1579715337863,327.2617338428066,8.585214223576804
749,252.35903559294204,288.2151409400842,-4.370417971048939
750,302.48724666493166,336.5139880889604,11.655105706374398
751,267.34138888991896,302.2988289743221,0.30253986089331353
752,289.6115731426171,323.4664931377817,7.325956014112214
753,308.26308998179206,344.43516753581804,14.283347502445714
754,319.9142507346318,356.0564098850407,18.13926757967836
755,275.9942302178317,310.82554653313395,3.1316987786672
756,283.5218277577525,320.0188563540252,6.182032542420599
757,265.08605545055826,298.9314769685519,-0.8147451776574308
758,306.9941652245173,342.97696915369147,13.799518299915912
759,279.3288915259646,314.3712300088319,4.308154074117629
760,324.3410474919671,358.2328492245605,18.86140862914152
761,338.22397962692014,372.2295091303039,23.505490588964275
762,277.73704852725257,313.1313581268216,3.8967654515096997
763,263.84512865321494,299.1026644810176,-0.757945280843294
764,274.91295273871464,309.7453733276043,2.7732980651351253
765,311.53658033027875,346.2527969249859,14.886435661529603
766,330.49831675917244,366.1424075502889,21.485794545356313
767,316.813293736938,349.6605938230743,16.017140287042313
768,301.593550786254,337.2733312039942,11.907055220443612
769,319.28312754947893,352.5853038196725,16.987557016775206
770,283.8036752372552,319.20105013636424,5.910685011820691
771,288.1886001616316,323.29024764473934,7.267477882883047
772,272.71252034048,310.68556571012516,3.0852532395718706
773,326.5020154025438,362.0196728761299,20.117874066161054
774,283.0361152782504,318.3425377722401,5.625831210316405
775,360.66247083975617,394.24706014430143,30.810898604316954
776,281.3789288193328,316.52238802339923,5.021906797657116
777,296.561728058373,330.0569995335009,9.512681423214774
778,274.98313952583965,310.67268732489674,3.0809802003672524
779,251.63228281936412,287.4321180678386,-4.630224411986489
780,293.8486603064406,328.82571172977765,9.104140991774084
781,283.25627957728057,319.87556796709504,6.134489555931266
782,342.1596679827657,378.02718477962276,25.42915531134973
783,243.6828321522752,278.23229258894514,-7.682720066504402
784,284.8479077815001,319.8135354598836,6.113907213457905
785,366.2549588607373,400.63602908033073,32.93075402535969
786,299.36802974787105,334.8681581816068,11.109020495106165
787,308.4149220643044,340.7714248505795,13.067720243904757
788,273.7672201384892,308.3407654258769,2.3072501464913375
789,294.9065126324664,331.4774684608419,9.983992019055302
790,348.9881996430546,385.2258676214184,27.817673239569913
791,303.67323523598003,338.17739852656626,12.207024125274927
792,256.5825419088552,288.42858108253336,-4.2995986811808375
793,267.1657407207351,302.4690632764652,0.3590234831896192
794,333.9556214974692,369.2582857390433,22.519640747439258
795,307.8394458942509,342.67188314780344,13.698290976705922
796,254.7797683116611,289.31151178136906,-4.006642893310758
797,318.874290893509,353.7831599730286,17.385004850024412
798,309.0936482677727,344.7823848552125,14.398553965987507
799,366.56576177822365,401.2386255837297,33.130695123402596
800,253.24816184448687,288.1877360961164,-4.379510879095555
801,215.9824172504044,251.60216215560564,-16.518578704639285
802,271.32312021580026,305.60425405752096,1.3992775898803966
803,275.1010074164162,311.76205755459796,3.442432480082031
804,366.1596494986083,400.4623403532238,32.873124227278296
805,319.3292035111575,353.7401297908707,17.37072746570321
806,309.1585766686117,344.95425254699103,14.455579545821557
807,271.8374960074177,308.44898075924226,2.3431559183571005
808,272.78097725558143,309.5535895555205,2.709664343795962
809,343.3018616919533,378.2260953257568,25.4951536913304
810,273.1388324145236,308.8979354787761,2.4921187800544735
811,277.98320132004534,313.17661090364896,3.911780291186521
812,280.115516326476,316.0235585374418,4.856395523370019
813,298.05481239458004,333.10530627058375,10.52410746492945
814,321.11563294028684,357.7515650235345,18.701718868113943
815,337.65828184419615,375.27869339088886,24.517207792362747
816,295.5808661057567,328.373164606676,8.953986173087412
817,305.1172982485893,341.5462467832665,13.324805618836976
818,329.7809417977319,363.64629292933387,20.6575854612683
819,270.24201443998874,305.6951857937431,1.4294486763116252
820,275.7108784148376,310.53383682937647,3.0349097031414427
821,313.90791347511436,348.7269737196595,15.707365790212723
822,314.2141754592341,348.40114622897227,15.599256456864275
823,328.83760617260066,365.27201965544657,21.19700045107195
824,347.8313513796786,384.17557665104084,27.469187430745368
825,323.76813693051366,361.03944085540905,19.792633767795135
826,310.64411304639975,346.7554353459149,15.05321073777422
827,362.70221469647413,396.5234558646734,31.566205110982814
828,273.6001204569607,306.8813298177325,1.8230104332348012
829,234.3191626052654,269.8430266597654,-10.466272629775027
830,306.1221113255446,342.594843774313,13.672729366505179
831,364.3578763361387,399.47102422192523,32.54420622878097
832,320.824428837793,358.66118819146016,19.00353119854478
833,256.75565481719076,291.4129310041035,-3.309393466086974
834,309.2547782968136,343.2496027484938,13.889977935842602
835,291.8939841737966,328.0413157213092,8.843878945198927
836,268.7207883936277,304.93386956215625,1.1768444835511764
837,276.8959965770706,310.8053137372771,3.1249855511637645
838,263.4288270156612,298.7260158850655,-0.8829170213466013
839,360.58309547941616,393.70122711712423,30.629791587953083
840,330.3601242169534,362.9096478989139,20.41316715578652
841,279.7385793920219,314.2471920345841,4.266998361082061
842,340.657176511364,376.25771793598005,24.842047451159914
843,297.31910749616355,330.39544835029955,9.624978503732741
844,301.755471194585,338.217648149236,12.220378921904201
845,300.697125665743,333.96260048721604,10.808557085948582
846,352.8550262118457,388.20278342851213,28.80541182068399
847,336.010856336508,370.7176975290613,23.003872557858124
848,360.8327979138412,397.3748629724391,31.848701393400663
849,374.46354036329853,408.9833291314795,35.70038233967348
850,261.3232922865186,298.37811782652295,-0.9983493536612511
851,342.22389777073295,378.7430631528008,25.666683254494167
852,241.48608925115545,277.20765757705556,-8.022693246260424
853,291.34137821186613,326.9200622343362,8.471847823037926
854,299.0358972847219,333.31542097132814,10.593823375567542
855,266.35039868484535,299.8855589354005,-0.49818144886270105
856,251.02965437718018,286.2186255206151,-5.032860389776269
857,318.601822080768,354.8777639248551,17.748193675077044
858,285.17895710236235,319.06727666485153,5.866299067606949
859,341.56965584112095,377.1373213660909,25.13389925359598
860,286.32889097687985,322.0270029016235,6.848334161320032
861,285.1642634775336,320.16714787029514,6.231235563722938
862,302.8828059943808,339.717858352677,12.718147617340133
863,297.07499223644874,330.91362805766096,9.796910167937563
864,333.9127595617085,367.44803336226903,21.91900027590405
865,304.70579546711764,337.6722778997386,12.039425454850559
866,313.7461400779507,348.9587244867757,15.784260532528904
867,296.3871924666237,332.83328926531743,10.433852412979238
868,305.37961659114404,340.8838577637422,13.105025405795201
869,330.70930204821616,366.7660347538229,21.69271361498367
870,256.01677448542637,291.4245101353012,-3.305551518460334
871,256.7338574635474,290.90447747845593,-3.4780979900069378
872,259.56444357064595,295.7837900761587,-1.8591454853433709
873,277.79357163123836,311.6634762973054,3.409723287913897
874,292.31581120850433,327.50675802200755,8.666513074732034
875,283.4893999470336,319.8574400589714,6.128474728704397
876,327.5481931469016,362.0514838588743,20.12842892796968
877,340.27522543035604,374.56241189053725,24.27954609190429
878,305.7016648253144,340.4778835338498,12.97032344047686
879,321.3011793695092,357.80412858323757,18.719159420431776
880,318.2364534863102,353.30394988241034,17.226003277378346
881,323.5260125209041,359.63731733770624,19.327410166031765
882,286.88520684268764,320.9200351160433,6.481043024881942
883,355.6677381760215,391.7045239577382,29.96728687725273
884,389.11141504246916,424.49376620217777,40.84673450326635
885,349.1902328376863,384.0811000007347,27.437840144302317
886,286.3105814017436,322.0752460060089,6.864341189587549
887,311.2622198397417,347.89837572253697,15.432437554741133
888,266.69325010458215,301.8564892490587,0.15577184966474836
889,286.1891648774702,321.04179779949834,6.521443798025042
890,243.47335433250691,279.04705643513336,-7.41238199262966
891,341.4556276491248,374.5681086945588,24.28143628749119
892,288.14190810060217,322.64871972711563,7.054619368850254
893,349.3114556969658,383.8259142387176,27.353169687081234
894,303.4513531547609,339.2889439488929,12.575834118381385
895,298.0608302529083,331.9842742290524,10.152149818210985
896,339.79084433519665,374.9953853403626,24.4232063794984
897,220.56622257771568,256.18811359942737,-14.99696322549655
898,311.514652059981,347.91900520765773,15.439282403464683
899,313.8276151541741,348.71045278039054,15.701884154127047
900,314.68025916815367,349.0713692620255,15.821635990111558
901,276.38157328434556,311.71259340190704,3.4260203088414096
902,285.3699216654651,319.9064280823668,6.1447289205780296
903,279.5927754970816,314.4037837057568,4.318955367971482
904,360.23694134682626,393.6779763322277,30.622076993798693
905,306.9052788732375,343.29773436723343,13.905947973250878
906,244.06254900123142,279.2473230910312,-7.345933656378552
907,295.9647357492902,330.70459620006443,9.727553543898
908,315.8198629331169,350.0659600733749,16.151640525157667
909,319.7308406290033,354.52927341451885,17.63256476767193
910,280.4318529706798,314.6115335666282,4.387886626394991
911,312.77341273443216,346.8336746718927,15.079170491370366
912,280.2310502984951,318.0785715081594,5.538247388656501
913,332.06576590964045,367.4728992379215,21.927250756040788
914,346.16227156321935,377.99808368095364,25.41949958718051
915,316.8719897653502,352.169022078155,16.84943502631435
916,279.7193757067834,314.47442566290187,4.342394319906682
917,307.02165914320955,342.3137789729049,13.579472262128093
918,308.2124289453382,344.9800408886265,14.46413609952576
919,279.00069296603783,315.50998534391437,4.685992297231011
920,292.3020682569055,328.84704848332683,9.111220511667133
921,329.11002895176114,362.8307129236462,20.386976586242916
922,290.971618208088,327.33178791071,8.60845811427309
923,259.7315478127671,296.66745294464215,-1.5659467640966527
924,272.45736395215437,307.47041157508136,2.0184673479978743
925,276.5477341650733,310.91609644706125,3.1617431767282502
926,295.0883563371331,331.57627349979356,10.016775461821286
927,268.9912590971278,303.22572498079575,0.6100833070643374
928,264.4703147855925,299.0348130265391,-0.7804583459469219
929,256.03148358862563,289.2039545373441,-4.042330311594006
930,302.57308517929266,337.2347129579215,11.894241713427366
931,290.00002925456,324.11116056330405,7.539856214668294
932,312.1979459129154,347.1304368888351,15.177635987234394
933,281.773827158571,316.50017772528884,5.014537436290091
934,248.14716079253736,284.16197766400074,-5.715254709058941
935,283.29155413779193,317.60892123230707,5.3824177558584125
936,311.2290801636888,344.82380649822693,14.412297638146788
937,326.2640778693902,359.6625842084341,19.335793696053834
938,350.06354568477946,387.28940092594667,28.50235214565099
939,286.29998582036,321.623819838078,6.714558303041916
940,272.6972498668364,310.07398463666505,2.8823310674713896
941,300.01686893116647,336.28017617064893,11.577527075534318
942,276.0508280055789,310.37761376720397,2.983075000460279
943,317.18333720872954,352.32619231040263,16.901583999363467
944,363.9593101856087,399.42059789423456,32.5274748085489
945,258.26471619269944,292.14304755811213,-3.0671413045088993
946,316.92906857772755,352.5949609954582,16.990761260941408
947,239.93358832058257,275.331463370822,-8.645213170654516
948,296.5446728659374,333.6147283600971,10.693133357662145
949,281.1765665465071,317.2568603170703,5.2656041906063935
950,328.74791570922156,362.213742591518,20.182266261888543
951,330.1978738290129,366.4697007376823,21.59439019584595
952,301.048157621394,336.62278024714715,11.691202868312153
953,221.77789532876545,256.2712859241603,-14.969366706366289
954,303.56073915507807,336.5241537077865,11.658478651585527
955,329.9674562359291,365.2586821859613,21.192575088032235
956,344.9611913309602,380.24430409994255,26.164793949968544
957,270.4071229854547,306.3069093933833,1.6324181384988927
958,282.4947935671818,319.65885133450126,6.0625831289265415
959,255.00619584608586,291.5143298774501,-3.2757493908842763
960,312.238694664905,348.83784659415426,15.744153332365087
961,375.5100583214278,410.3263255010364,36.145987595067844
962,319.28870300204505,353.4571121689578,17.276822416849498
963,295.25906992092723,330.82860685204713,9.768700191425129
964,323.9327877928187,358.73006957994056,19.026385995029344
965,301.5586324920419,336.13873454505114,11.530596843162439
966,281.026128143754,315.3485945565459,4.6324429469469495
967,323.57847748235497,359.77767349706454,19.373980241465148
968,224.77805308942993,259.2169200676955,-13.992007359325454
969,333.31144791862965,369.1623087772656,22.487795658700087
970,334.87826390570206,371.5592643170645,23.283103829066473
971,314.49925649748405,347.4908503940243,15.297220935986253
972,261.22081205195235,295.7515299938502,-1.8698493580730173
973,254.82194263971047,289.80937247700984,-3.841453062972635
974,289.15663075126224,323.9893759212584,7.499448155680187
975,293.3946777514958,328.9820561690225,9.156015967282892
976,249.1032140847917,285.47557185136293,-5.279405077136864
977,255.011766292615,293.4074161771122,-2.647624681714135
978,301.33461214343134,336.43226200313273,11.627989048300611
979,337.12616144026407,372.76261984559414,23.682376351148996
980,281.991219902596,317.25413825436704,5.2647010121067535
981,249.06021449951146,283.6380142305805,-5.8891054095217905
982,208.33403369724016,245.5839881276383,-18.515404634723396
983,307.57897981548444,345.4582697171706,14.62281209010245
984,299.90898918273774,335.40374301705464,11.286727168627412
985,326.4766914434156,361.6507087390086,19.9954520237191
986,276.0801493376293,312.09476527250814,3.5528246680072697
987,299.2033618834235,334.73676202475934,11.065423342234357
988,298.25090528910204,335.00580653311124,11.154692121788951
989,273.6856500293002,307.65906040834545,2.0810608988309487
990,331.93001656302494,368.4001702085008,22.2349186150396
991,296.89669302228083,332.94120492119833,10.469658752065415
992,245.2120776853356,279.56955468956886,-7.239017437528402
993,343.99932623909297,380.56656607888726,26.271720249016496
994,261.3564939014935,298.8911131819757,-0.8281378537909596
995,317.2083205040391,352.3119039193384,16.89684312120946
996,208.56222454382652,242.9488744212294,-19.389733518073175
997,307.9887794776678,342.99214456719034,13.804553491492868
998,268.27964583943225,302.111717520273,0.2404564114076923
999,321.53237487646993,354.37198623200044,17.58037699060482
